i	f_sup	f_swg	f_swg_id	traj_params	h_max
60	[-2.145679819948791, 0.40674879831834587, 0.0020500000937317964, 3.5415926535897935]	[-2.185413686107803, 0.6027621138865942, 0.0020500000937317964, 3.3415926535897933]	Right	0.02
61	[-2.2235634884105213, 0.5909609971189229, 0.0020500000937317964, 3.5415926535897935]	[-2.145679819948791, 0.40674879831834587, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
62	[-2.2377859193490797, 0.3678069640874808, 0.0020500000937317964, 3.3415926535897933]	[-2.2235634884105213, 0.5909609971189229, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
63	[-2.4638652360592683, 0.5770631290046802, 0.0020500000937317964, 3.5415926535897935]	[-2.2377859193490797, 0.3678069640874808, 0.0020500000937317964, 3.3415926535897933]	Left	0.02
64	[-2.385981567597538, 0.3928509302041031, 0.0020500000937317964, 3.7415926535897936]	[-2.4638652360592683, 0.5770631290046802, 0.0020500000937317964, 3.5415926535897935]	Right	0.02
65	[-2.7039347202997908, 0.5388159694659, 0.0020500000937317964, 3.7415926535897936]	[-2.385981567597538, 0.3928509302041031, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
66	[-2.7526012933802577, 0.20261429685762228, 0.0020500000937317964, 3.7415926535897936]	[-2.7039347202997908, 0.5388159694659, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
67	[-2.9432820486235975, 0.3750696521813397, 0.0020500000937317964, 3.7415926535897936]	[-2.7526012933802577, 0.20261429685762228, 0.0020500000937317964, 3.7415926535897936]	Left	0.02
68	[-2.9637164980343127, -0.0023988011724219716, 0.0020500000937317964, 3.5415926535897935]	[-2.9432820486235975, 0.3750696521813397, 0.0020500000937317964, 3.7415926535897936]	Right	0.02
69	[-3.1337062658963313, 0.14287156339728999, 0.0020500000937317964, 3.7415926535897936]	[-2.9637164980343127, -0.0023988011724219716, 0.0020500000937317964, 3.5415926535897935]	Left	0.02
