NR	swg_id	pos_x	pos:y	pos_z	orientation	trajectory_params
42	Left	-2.4488012795829697	3.728860394571719	0.20000000670552254	1.9707963267948965	[-94.56731157460776, 9.528096300501137]
43	Right	-2.241223980243874	3.751480403393276	0.20000000670552254	2.1707963267948966	[-65.18050510829906, 7.910327736824]
44	Left	-2.5361588721066677	3.828379100143495	0.20000000670552254	2.1707963267948966	[-54.74664307673642, 7.249605323992952]
45	Right	-2.3901938328448704	4.146332252845747	0.30000000074505806	1.9707963267948967	[-4.267265648068113, 2.0378231637663538]
46	Left	-2.663972250376437	4.280292613004681	0.30000000074505806	1.9707963267948967	[-3.4457419080009233, 1.8311883941530254]
47	Right	-2.472648836106581	4.469753297982132	0.30000000074505806	1.7707963267948967	[-8.617594254937142, 2.876263285017499]
48	Left	-2.7044226312179402	4.606431415834543	0.30000000074505806	1.7707963267948967	[-8.888662390831756, 2.9211497556952613]
49	Right	-2.4872196930689383	4.793308069431083	0.30000000074505806	1.9707963267948967	[-9.151572926596744, 2.964036101253302]
50	Left	-2.6714318918695152	4.7154244009693524	0.30000000074505806	1.7707963267948967	[-74.02917851125217, 8.430184539546099]
51	Right	-2.4383354072569086	4.823895728338592	0.30000000074505806	1.5707963267948968	[-288.6976427505068, 16.647814782742103]
52	Left	-2.7383354072569084	4.823895728338592	0.30000000074505806	1.5707963267948968	[-59.105623922467636, 7.532688694322163]
53	Right	-2.4383354072569086	4.823895728338592	0.30000000074505806	1.3707963267948968	[0, 0]
54	Left	-2.6952722115649226	4.814759066366883	0.30000000074505806	1.1707963267948969	[-495.37714686624776, 21.807385468955186]
55	Right	-2.3488586117484997	4.863724542594808	0.30000000074505806	1.3707963267948968	[-100.07890200295266, 9.801823601903605]
56	Left	-2.5971846390180082	5.1487406547368115	0.3999999947845936	1.5707963267948968	[-6.272445069959277, 2.4706435250761896]
57	Right	-2.3471846390180082	5.208740654736811	0.3999999947845936	1.5707963267948968	[-6.384466635412507, 2.492607891065833]
58	Left	-2.5471846390180084	5.388740654736811	0.3999999947845936	1.7707963267948967	[-15.973377703827046, 3.9159216789504314]
59	Right	-2.2809783719769445	5.585550774873103	0.3999999947845936	1.7707963267948967	[-6.558759745377072, 2.5092647041637495]
60	Left	-2.5538087227485633	5.673092763072112	0.3999999947845936	1.5707963267948968	[-11.866501854140898, 3.3751802588862216]
