NR	swg_id	pos_x	pos:y	pos_z	orientation	trajectory_params
7346	Right	0.4694475934388125	-1.0283447528530154	0.30000001192092896	-0.2584073464102078	[-66.66666666666663, 7.999999999999997]
7347	Left	0.5785637053989466	-0.8503175804587333	0.30000001192092896	-0.2584073464102078	[-108.59833234855964, 10.210504348689993]
7348	Right	0.46944759343881254	-1.0283447528530156	0.30000001192092896	-0.05840734641020778	[-66.66666666666673, 8.000000000000004]
7349	Right	0.46944759343881254	-1.0283447528530156	0.30000001192092896	-0.2584073464102078	[-66.66666666666673, 8.000000000000004]
7350	Right	0.46944759343881254	-1.0283447528530156	0.30000001192092896	-0.4584073464102078	[-66.66666666666673, 8.000000000000004]
7351	Right	0.46944759343881254	-1.0283447528530156	0.30000001192092896	-0.4584073464102078	[-66.66666666666673, 8.000000000000004]
7352	Right	0.46944759343881254	-1.0283447528530156	0.30000001192092896	-0.2584073464102078	[-66.66666666666673, 8.000000000000004]
7353	Right	0.46944759343881254	-1.0283447528530156	0.30000001192092896	-0.4584073464102078	[-66.66666666666673, 8.000000000000004]
7354	Right	0.5314031043434206	-0.9556777589111053	0.30000001192092896	0.14159265358979223	[-119.67571302402348, 10.71861392639284]
7355	Left	0.5901985644752804	-0.8078611619867826	0.30000001192092896	-0.05840734641020778	[-158.3421286860939, 12.329170431892413]
7356	Left	0.602975619576622	-0.7595212523578095	0.30000001192092896	-0.2584073464102078	[-750.1253938268461, 26.8350587492141]
7357	Right	0.4683053974138047	-1.0342282440100379	0.30000001192092896	-0.05840734641020778	[-56.804733727810714, 7.384615384615389]
7358	Right	0.4810824525151463	-0.9858883343810648	0.30000001192092896	-0.4584073464102078	[-66.6666666666667, 8.000000000000002]
7359	Right	0.5263132889685723	-1.0495607101316478	0.30000001192092896	-0.2584073464102078	[-157.377049180328, 12.291540473558019]
7360	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.2584073464102078	[-266.66666666666725, 16.000000000000018]
7361	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.2584073464102078	[-266.66666666666725, 16.000000000000018]
7362	Right	0.58432118052334	-1.0648931762532576	0.30000001192092896	-0.2584073464102078	[-384.00000000000176, 19.200000000000042]
7363	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.4584073464102078	[-266.66666666666725, 16.000000000000018]
7364	Right	0.5263132889685723	-1.0495607101316478	0.30000001192092896	-0.05840734641020778	[-157.377049180328, 12.291540473558019]
7365	Right	0.5518673991712556	-0.9528808908737016	0.30000001192092896	-0.4584073464102078	[-157.37704918032784, 12.291540473558012]
7366	Right	0.49385950761648795	-0.9375484247520918	0.30000001192092896	-0.2584073464102078	[-56.80473372781069, 7.384615384615387]
7367	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.4584073464102078	[0, 0]
7368	Right	0.4810824525151463	-0.9858883343810648	0.30000001192092896	-0.2584073464102078	[-66.6666666666667, 8.000000000000002]
7369	Right	0.58432118052334	-1.0648931762532576	0.30000001192092896	-0.4584073464102078	[-384.00000000000176, 19.200000000000042]
7370	Right	0.4810824525151463	-0.9858883343810648	0.30000001192092896	-0.2584073464102078	[-66.6666666666667, 8.000000000000002]
7371	Right	0.4810824525151463	-0.9858883343810648	0.30000001192092896	-0.4584073464102078	[-66.6666666666667, 8.000000000000002]
7372	Right	0.49385950761648795	-0.9375484247520918	0.30000001192092896	-0.4584073464102078	[-56.80473372781069, 7.384615384615387]
7373	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.05840734641020778	[0, 0]
7374	Right	0.5518673991712556	-0.9528808908737016	0.30000001192092896	-0.2584073464102078	[-157.37704918032784, 12.291540473558012]
7375	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.4584073464102078	[0, 0]
7376	Right	0.58432118052334	-1.0648931762532576	0.30000001192092896	-0.4584073464102078	[-384.00000000000176, 19.200000000000042]
7377	Left	0.9012057271039071	-0.9424832741275373	0.20000000298023224	-0.2584073464102078	[-9.475862549421578, 3.029606662761052]
7378	Left	0.9012057271039071	-0.9424832741275373	0.20000000298023224	-0.2584073464102078	[-9.475862549421578, 3.029606662761052]
7379	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.4584073464102078	[0, 0]
7380	Right	0.49385950761648795	-0.9375484247520918	0.30000001192092896	-0.05840734641020778	[-56.80473372781069, 7.384615384615387]
7381	Right	0.5263132889685723	-1.0495607101316478	0.30000001192092896	-0.05840734641020778	[-157.377049180328, 12.291540473558019]
7382	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.05840734641020778	[0, 0]
7383	Right	0.5518673991712556	-0.9528808908737016	0.30000001192092896	-0.05840734641020778	[-157.37704918032784, 12.291540473558012]
7384	Right	0.49385950761648795	-0.9375484247520918	0.30000001192092896	-0.2584073464102078	[-56.80473372781069, 7.384615384615387]
7385	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.4584073464102078	[0, 0]
7386	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.4584073464102078	[0, 0]
7387	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.2584073464102078	[-266.66666666666725, 16.000000000000018]
7388	Right	0.49385950761648795	-0.9375484247520918	0.30000001192092896	-0.05840734641020778	[-56.80473372781069, 7.384615384615387]
7389	Right	0.5518673991712556	-0.9528808908737016	0.30000001192092896	-0.4584073464102078	[-157.37704918032784, 12.291540473558012]
7390	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.2584073464102078	[-266.66666666666725, 16.000000000000018]
7391	Right	0.58432118052334	-1.0648931762532576	0.30000001192092896	-0.05840734641020778	[-384.00000000000176, 19.200000000000042]
7392	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.4584073464102078	[0, 0]
7393	Right	0.4683053974138047	-1.0342282440100379	0.30000001192092896	-0.05840734641020778	[-56.804733727810714, 7.384615384615389]
7394	Right	0.5263132889685723	-1.0495607101316478	0.30000001192092896	-0.2584073464102078	[-157.377049180328, 12.291540473558019]
7395	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.05840734641020778	[0, 0]
7396	Right	0.5970982356246816	-1.0165532666242847	0.30000001192092896	-0.4584073464102078	[0, 0]
7397	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.4584073464102078	[-10.100256670309518, 3.1278295343443507]
7398	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.2584073464102078	[-10.100256670309518, 3.1278295343443507]
7399	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.2584073464102078	[-10.100256670309518, 3.1278295343443507]
7400	Left	0.9361088043699912	-0.849305443681857	0.20000000298023224	-0.4584073464102078	[-9.744712230362667, 3.0722841494223143]
7401	Left	0.9361088043699912	-0.849305443681857	0.20000000298023224	-0.6584073464102078	[-9.744712230362667, 3.0722841494223143]
7402	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.2584073464102078	[-10.100256670309518, 3.1278295343443507]
7403	Left	0.9361088043699912	-0.849305443681857	0.20000000298023224	-0.6584073464102078	[-9.744712230362667, 3.0722841494223143]
7404	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.2584073464102078	[-10.100256670309518, 3.1278295343443507]
7405	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.2584073464102078	[-10.100256670309518, 3.1278295343443507]
7406	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.6584073464102078	[-10.100256670309518, 3.1278295343443507]
7407	Left	0.9361088043699912	-0.849305443681857	0.20000000298023224	-0.2584073464102078	[-9.744712230362667, 3.0722841494223143]
7408	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.2584073464102078	[-10.100256670309518, 3.1278295343443507]
7409	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.6584073464102078	[-10.100256670309518, 3.1278295343443507]
7410	Left	0.9139827822052486	-0.8941433644985644	0.20000000298023224	-0.4584073464102078	[-10.100256670309518, 3.1278295343443507]
7411	Right	0.49385950761648795	-0.9375484247520918	0.30000001192092896	-0.4584073464102078	[-56.80473372781069, 7.384615384615387]
7412	Right	0.5518673991712556	-0.9528808908737016	0.30000001192092896	-0.4584073464102078	[-157.37704918032784, 12.291540473558012]
7413	Right	0.5263132889685723	-1.0495607101316478	0.30000001192092896	-0.05840734641020778	[-157.377049180328, 12.291540473558019]
7414	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.2584073464102078	[-266.66666666666725, 16.000000000000018]
7415	Right	0.4810824525151463	-0.9858883343810648	0.30000001192092896	-0.2584073464102078	[-66.6666666666667, 8.000000000000002]
7416	Right	0.4683053974138047	-1.0342282440100379	0.30000001192092896	-0.2584073464102078	[-56.804733727810714, 7.384615384615389]
7417	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.4584073464102078	[-266.66666666666725, 16.000000000000018]
7418	Right	0.58432118052334	-1.0648931762532576	0.30000001192092896	-0.2584073464102078	[-384.00000000000176, 19.200000000000042]
7419	Right	0.4683053974138047	-1.0342282440100379	0.30000001192092896	-0.2584073464102078	[-56.804733727810714, 7.384615384615389]
7420	Right	0.5263132889685723	-1.0495607101316478	0.30000001192092896	-0.05840734641020778	[-157.377049180328, 12.291540473558019]
7421	Right	0.4810824525151463	-0.9858883343810648	0.30000001192092896	-0.05840734641020778	[-66.6666666666667, 8.000000000000002]
7422	Right	0.58432118052334	-1.0648931762532576	0.30000001192092896	-0.2584073464102078	[-384.00000000000176, 19.200000000000042]
7423	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.4584073464102078	[-266.66666666666725, 16.000000000000018]
7424	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.2584073464102078	[-266.66666666666725, 16.000000000000018]
7425	Right	0.6098752907260232	-0.9682133569953116	0.30000001192092896	-0.05840734641020778	[-383.99999999999966, 19.19999999999999]
