NR	swg_id	pos_x	pos:y	pos_z	orientation	trajectory_params
77	Right	0.46096440300348923	2.028355166375086	0.4999999888241291	1.4	[-6.375653016671461, 2.473990075971325]
78	Left	0.2740724855798117	2.121475578754442	0.4999999888241291	1.2	[-24.19945805717402, 4.819904535868637]
79	Right	0.49671607822092434	2.1422079364558297	0.4999999888241291	1.2	[-67.41272168500473, 8.044638762405963]
80	Left	0.25334012787842386	2.3441191713955543	0.4999999888241291	1.4	[-19.200000000000053, 4.293250516799602]
81	Right	0.47422547388214964	2.4480887050138906	0.4999999888241291	1.2	[-10.205288753301765, 3.1300283070876045]
82	Left	0.26607619142010397	2.464637910751192	0.4999999888241291	1.0	[-65.36404366058092, 7.921457057521532]
83	Right	0.4019522500295949	2.3060891904890903	0.4999999888241291	0.8	[-37.814210965401365, 6.0250844414651406]
84	Left	0.4187235749995384	2.6104224332654136	0.4999999888241291	0.6000000000000001	[-21.546717313168966, 4.548059874346666]
85	Right	0.777943508447275	2.492689517673368	0.600000012665987	0.8	[-4.313546726785479, 2.048844084383324]
86	Left	0.7598794979498602	2.7611549559047153	0.600000012665987	1.0	[-5.463394092839106, 2.3058068289198883]
87	Right	0.8957555565593511	2.6026062356426136	0.600000012665987	0.8	[-36.97802688330655, 5.958095820643898]
88	Left	0.7860872047691869	2.8485185220693574	0.600000012665987	0.6000000000000001	[-115.39520359174847, 10.525179117149433]
89	Right	0.9059598098931169	2.567039289192752	0.600000012665987	0.8	[-701.172911743244, 25.94467180893823]
90	Left	0.7962914581029528	2.8129515756194956	0.600000012665987	0.6000000000000001	[-701.172911743243, 25.944671808938214]
91	Right	0.8596998158873792	2.6140059042338577	0.600000012665987	0.4000000000000001	[-220.9004005616607, 14.562430584871272]
92	Left	0.8349804125950725	2.929266036665588	0.600000012665987	0.4000000000000001	[-63.88973037965254, 7.831611658175246]
93	Right	0.8965422556474946	2.6295826379262035	0.600000012665987	0.4000000000000001	[-600.0000000000036, 24.000000000000075]
94	Left	0.8912937694706204	2.8987897206577897	0.600000012665987	0.20000000000000007	[-234.14634146341422, 14.99268114130617]
95	Right	0.9508945687091388	2.604769747305417	0.600000012665987	5.551115123125783e-17	[-268.9186002799393, 16.067415979825185]
96	Left	0.9508945687091388	2.854769747305417	0.600000012665987	5.551115123125783e-17	[-174.86296359898728, 12.956405560765214]
97	Right	0.9508945687091388	2.604769747305417	0.600000012665987	-0.19999999999999996	[0, 0]
98	Left	0.9318244401976765	2.8127032227213693	0.600000012665987	-0.19999999999999996	[-450.0149857752242, 20.784955769599684]
99	Right	0.9310276356296326	2.5067630895212933	0.600000012665987	-0.19999999999999996	[-96.00000000000051, 9.600000000000026]
100	Left	0.9318244401976765	2.8127032227213693	0.600000012665987	-0.39999999999999997	[0, 0]
101	Right	0.8702625971452544	2.5130198239819848	0.600000012665987	-0.39999999999999997	[-257.2666693838063, 15.715470168227675]
102	Left	0.9318244401976765	2.8127032227213693	0.600000012665987	-0.6	[0, 0]
103	Right	0.9522588896083919	2.4352347693676077	0.600000012665987	-0.6	[-75.15320274497503, 8.493943408993024]
104	Left	1.3114788230561285	2.552967684959653	0.7000000365078449	-0.8	[-3.591682194311363, 1.8695651655611787]
105	Right	1.292382343481096	2.2137991067159715	0.7000000365078449	-1.0	[-4.61395390945275, 2.1189869526954754]
106	Left	1.4703319513309816	2.3993629422714804	0.7000000365078449	-0.8	[-19.660555053413734, 4.3444370004958275]
107	Right	1.4153676672109727	2.0253590285604406	0.7000000365078449	-0.6000000000000001	[-18.959198121908873, 4.266243101023724]
108	Left	1.7745876006587094	2.143091944152486	0.8000000603497028	-0.8	[-4.802638886675621, 2.161880196087643]
109	Right	1.7913589256286528	1.8387587013761628	0.8000000603497028	-0.8	[-4.313546726785479, 2.048844084383324]
110	Left	1.9647633503376798	2.0908120796342837	0.8000000603497028	-0.6000000000000001	[-24.678663239074538, 4.86739321500858]
111	Right	1.802314718764092	1.9596235050560502	0.8000000603497028	-0.6000000000000001	[-65.18050510829887, 7.910327736823988]
112	Left	1.9647633503376798	2.0908120796342837	0.8000000603497028	-0.4000000000000001	[0, 0]
113	Right	1.8479378476450847	1.814493781433418	0.8000000603497028	-0.20000000000000007	[-41.479242121227045, 6.3103147652377825]
114	Left	1.9464757084745714	1.9985869371539629	0.8000000603497028	-0.20000000000000007	[-108.59833234855945, 10.210504348689984]
115	Right	1.9948150335599302	1.7337033596141462	0.8000000603497028	-5.551115123125783e-17	[-34.16370106761572, 5.726879868210184]
116	Left	1.9348150335599301	1.9837033596141462	0.8000000603497028	0.19999999999999996	[-2685.3731261797952, 50.77359748070451]
117	Right	1.9157449050484678	1.7757698841981941	0.8000000603497028	0.19999999999999996	[-119.6757130240234, 10.718613926392836]
118	Left	1.9740176966735798	1.9916501328459486	0.8000000603497028	0.19999999999999996	[-599.9999999999985, 23.999999999999968]
119	Right	2.259033808815584	1.7433241055764401	0.9000000841915607	-5.551115123125783e-17	[-6.391925587184888, 2.494063530289536]
120	Left	2.399033808815584	1.94332410557644	0.9000000841915607	-5.551115123125783e-17	[-4.153593050999517, 2.0104979230513096]
121	Right	2.339033808815584	1.7433241055764401	0.9000000841915607	-5.551115123125783e-17	[-149.99999999999972, 11.99999999999999]
122	Left	2.439033808815584	1.9933241055764401	0.9000000841915607	-0.20000000000000007	[-234.14634146341422, 14.99268114130617]
123	Right	2.399299942656572	1.7973107900081917	0.9000000841915607	-0.4000000000000001	[-146.64169923749407, 11.864907554127605]
124	Left	2.421919951478129	2.004888089347288	0.9000000841915607	-0.6000000000000001	[-2250.2997454506094, 46.47889580909367]
125	Right	2.4575518674828642	1.738185321154246	0.9000000841915607	-0.8	[-139.3504102469096, 11.56617455501313]
126	Left	2.798165902435211	1.8180732375964814	1.0000001080334187	-0.8	[-4.306905177617921, 2.0472661786049455]
127	Right	2.780101891937796	1.5496077993651343	1.0000001080334187	-0.6000000000000001	[-5.444125732924667, 2.301737164749143]
128	Left	2.975563948107771	1.6582106750075665	1.0000001080334187	-0.8	[-16.834395250142784, 4.0200770440548865]
129	Right	2.8937638646914934	1.383604144944842	1.0000001080334187	-0.6000000000000001	[-23.717607884192912, 4.7716772280640685]
130	Left	2.95717222247592	1.5825498163304799	1.0000001080334187	-0.4000000000000001	[-158.34212868609424, 12.329170431892425]
131	Right	2.9692952589437285	1.2517129502064033	1.0000001080334187	-0.4000000000000001	[-41.557940043662896, 6.316298159675204]
132	Left	3.2979647902569873	1.438465029676279	1.0020498550402408	-0.6000000000000001	[-6.982472651470821, 2.5890547378193993]
133	Right	3.3053645825919706	1.1304954807377532	1.0020498550402408	-0.8	[-7.48925475432275, 2.6813648542521684]
134	Left	3.518506471706592	1.198101213517234	1.0020498550402408	-1.0	[-9.0214204571962, 2.942883558503182]
135	Right	3.43240825585429	0.8694873105443828	1.0020498550402408	-1.2	[-11.392581744251785, 3.3070951716698014]
136	Left	3.6188160730477352	0.9419588614397175	1.0020498550402408	-1.4	[-12.686511433535912, 3.489849706820406]
137	Right	3.312983125477183	0.9500957023689528	1.0020498550402408	-1.4	[-46.242608400181865, 6.662800016822851]
138	Left	3.625614758763745	0.9025408722401791	1.0020498550402408	-1.5999999999999999	[-599.9999999999995, 23.99999999999999]
139	Right	3.319026787721997	0.6813988002310194	1.0020498550402408	-1.4	[-13.290038987645815, 3.571895495131399]
140	Left	3.5959833059411555	0.5465096345581568	1.0020498550402408	-1.5999999999999999	[-7.5213733219348935, 2.6871022289926927]
141	Right	3.2893953348994076	0.3253675625489972	1.0020498550402408	-1.4	[-7.521373321934898, 2.6871022289926936]
142	Left	3.5102806809031333	0.22139802893066096	1.0020498550402408	-1.4	[-8.492381480656435, 2.855290917127391]
143	Right	3.2248437904806098	0.11128090226128105	1.0020498550402408	-1.4	[-19.2, 4.2932505167995965]
144	Left	3.4610081944037105	0.21289967178564892	1.0020498550402408	-1.5999999999999999	[-384.00000000000415, 19.200000000000106]
145	Right	3.2610934737954094	0.21873957624590665	1.0020498550402408	-1.7999999999999998	[-74.6419161663732, 8.46500085763246]
146	Left	3.4558629999710484	0.17329915730728926	1.0020498550402408	-1.9999999999999998	[-602.0040063581064, 24.040046715923456]
147	Right	3.2989723247987404	0.3110863702262586	1.0020498550402408	-2.1999999999999997	[-96.35905589130245, 9.617936039278403]
148	Left	3.425361538527338	0.1448763625460141	1.0020498550402408	-2.4	[-552.2972535395486, 23.026188642455935]
149	Right	3.290268902417108	0.2923551056542632	1.0020498550402408	-2.1999999999999997	[-2250.2997454506235, 46.478895809093814]
150	Left	3.4504276671472365	0.0026152739429168848	1.0020498550402408	-2.4	[-46.006695211145384, 6.645782677961985]
151	Right	3.292032335914366	0.2643611794383596	1.0020498550402408	-2.4	[-1220.1793215307953, 34.22531444223067]
152	Left	3.3871587594980292	0.012466432497933111	1.0020498550402408	-2.6	[-234.14634146341564, 14.992681141306214]
153	Right	3.283921673153727	0.30046314081790515	1.0020498550402408	-2.4	[-701.172911743238, 25.94467180893812]
154	Left	3.37904809673739	0.04856839387747869	1.0020498550402408	-2.6	[-701.172911743238, 25.94467180893812]
155	Right	3.275947822373097	0.21994614455126815	1.0020498550402408	-2.8000000000000003	[-146.64169923749458, 11.864907554127626]
156	Left	3.342945452404278	0.031501676417536484	1.0020498550402408	-3.0000000000000004	[-602.0040063580952, 24.040046715923232]
157	Right	3.3670650001853377	0.28746700105123985	1.0020498550402408	-2.8000000000000003	[-74.64191616637362, 8.465000857632482]
158	Left	3.335650317538497	-0.04209804217118429	1.0020498550402408	-2.8000000000000003	[-175.49832849394505, 12.979922779207403]
159	Right	3.3251860279474355	0.16644571497190166	1.0020498550402408	-2.6	[-58.536585365853654, 7.496340570653091]
160	Left	3.325596463887464	-0.18341115796664606	1.0020498550402408	-2.8000000000000003	[-47.83144993661269, 6.776296329053813]
161	Right	3.3151321742964024	0.025132599176439896	1.0020498550402408	-2.8000000000000003	[-47.83144993661269, 6.776296329053813]
162	Left	3.2837174916495617	-0.30443244404598424	1.0020498550402408	-2.8000000000000003	[-58.536585365853654, 7.496340570653091]
163	Right	3.2732532020585	-0.09588868690289828	1.0020498550402408	-3.0000000000000004	[-58.536585365853654, 7.496340570653091]
164	Left	3.3085332040734667	-0.34338681105300967	1.0020498550402408	-3.0000000000000004	[-450.0149857752263, 20.784955769599733]
165	Right	3.2803092024614933	-0.14538831173292055	1.0020498550402408	-2.8000000000000003	[-384.00000000000045, 19.20000000000001]
166	Left	3.2865834134413987	-0.4615538289491085	1.0020498550402408	-2.6	[-66.45789000249435, 7.987463577531642]
167	Right	2.977693026288549	-0.2972774498662879	1.0000001080334187	-2.8000000000000003	[-8.409296957186887, 2.841295782894366]
168	Left	2.844728925473734	-0.6098803095693106	1.0000001080334187	-2.6	[-4.438025474709105, 2.0641036302120574]
169	Right	2.793041976311578	-0.4075724765862333	1.0000001080334187	-2.8000000000000003	[-20.75181976344282, 4.463378425912944]
170	Left	2.7825667797836884	-0.6766268767689884	1.0000001080334187	-2.6	[-115.39520359174892, 10.525179117149454]
171	Right	2.4566070235534645	-0.5809700039456883	1.1000000722706318	-2.4	[-5.305218784324427, 2.2721829782773115]
172	Left	2.4220991050892082	-0.8838052785807021	1.1000000722706318	-2.1999999999999997	[-4.39662616215107, 2.068480459922605]
173	Right	2.2957098913606107	-0.7175952709004576	1.1000000722706318	-2.4	[-21.54671731316892, 4.54805987434666]
174	Left	2.4246094739718314	-1.0063597036179464	1.1000000722706318	-2.6	[-63.88973037965216, 7.831611658175222]
175	Right	2.3215091996075383	-0.8349819529441569	1.1000000722706318	-2.6	[-66.45789000249448, 7.987463577531649]
176	Left	2.3731961487696944	-1.0372897859272343	1.1000000722706318	-2.6	[-266.6666666666655, 15.999999999999964]
177	Right	2.295734131016465	-0.7921375152757096	1.1000000722706318	-2.8000000000000003	[-384.0000000000018, 19.200000000000045]
