i	f_sup	f_swg	f_swg_id	traj_params	h_max
45	[1.4985944480611415, 1.2645170903946565, 0.3999999947845936, -0.20000000000000007]	[1.6169992419701344, 1.5466169038993254, 0.3999999947845936, -0.20000000000000007]	Left	0.02
46	[1.7836105602031456, 1.5128431176641648, 0.3999999947845936, -0.20000000000000007]	[1.4985944480611415, 1.2645170903946565, 0.3999999947845936, -0.20000000000000007]	Right	0.02
47	[1.8026806887146078, 1.3049096422482127, 0.3999999947845936, -5.551115123125783e-17]	[1.7836105602031456, 1.5128431176641648, 0.3999999947845936, -0.20000000000000007]	Left	0.02
48	[2.032680688714608, 1.5549096422482127, 0.3999999947845936, -0.20000000000000007]	[1.8026806887146078, 1.3049096422482127, 0.3999999947845936, -5.551115123125783e-17]	Right	0.02
49	[1.9730798894760897, 1.2608896688958402, 0.3999999947845936, -5.551115123125783e-17]	[2.032680688714608, 1.5549096422482127, 0.3999999947845936, -0.20000000000000007]	Left	0.02
50	[1.9730798894760897, 1.5608896688958402, 0.3999999947845936, 0.19999999999999996]	[1.9730798894760897, 1.2608896688958402, 0.3999999947845936, -5.551115123125783e-17]	Right	0.02
51	[2.032680688714608, 1.2668696955434677, 0.3999999947845936, -5.551115123125783e-17]	[1.9730798894760897, 1.5608896688958402, 0.3999999947845936, 0.19999999999999996]	Left	0.02
52	[2.032680688714608, 1.5168696955434677, 0.3999999947845936, 0.19999999999999996]	[2.032680688714608, 1.2668696955434677, 0.3999999947845936, -5.551115123125783e-17]	Right	0.02
53	[2.317696800856612, 1.2685436682739593, 0.4999999888241291, 0.39999999999999997]	[2.032680688714608, 1.5168696955434677, 0.3999999947845936, 0.19999999999999996]	Left	0.152
54	[2.405604111315401, 1.5228511686900934, 0.4999999888241291, 0.19999999999999996]	[2.317696800856612, 1.2685436682739593, 0.4999999888241291, 0.39999999999999997]	Right	0.152
55	[2.5433446352585376, 1.3467047862013513, 0.4999999888241291, 0.39999999999999997]	[2.405604111315401, 1.5228511686900934, 0.4999999888241291, 0.19999999999999996]	Left	0.02
56	[2.501253709321548, 1.6003351352405915, 0.4999999888241291, 0.19999999999999996]	[2.5433446352585376, 1.3467047862013513, 0.4999999888241291, 0.39999999999999997]	Right	0.02
57	[2.609725036690788, 1.3672386506279848, 0.4999999888241291, 0.39999999999999997]	[2.501253709321548, 1.6003351352405915, 0.4999999888241291, 0.19999999999999996]	Left	0.02
58	[2.6218480731585965, 1.6980755167520614, 0.4999999888241291, 0.19999999999999996]	[2.609725036690788, 1.3672386506279848, 0.4999999888241291, 0.39999999999999997]	Right	0.02
59	[2.847927389868785, 1.488819351834862, 0.4999999888241291, -5.551115123125783e-17]	[2.6218480731585965, 1.6980755167520614, 0.4999999888241291, 0.19999999999999996]	Left	0.02
60	[2.9879273898687853, 1.788819351834862, 0.4999999888241291, -5.551115123125783e-17]	[2.847927389868785, 1.488819351834862, 0.4999999888241291, -5.551115123125783e-17]	Right	0.02
61	[3.0479273898687853, 1.5888193518348621, 0.4999999888241291, -5.551115123125783e-17]	[2.9879273898687853, 1.788819351834862, 0.4999999888241291, -5.551115123125783e-17]	Left	0.02
62	[3.0479273898687853, 1.8888193518348622, 0.4999999888241291, -5.551115123125783e-17]	[3.0479273898687853, 1.5888193518348621, 0.4999999888241291, -5.551115123125783e-17]	Right	0.02
63	[2.9879273898687853, 1.5888193518348621, 0.4999999888241291, 0.19999999999999996]	[3.0479273898687853, 1.8888193518348622, 0.4999999888241291, -5.551115123125783e-17]	Left	0.02
64	[3.026333248414391, 1.9027062582667407, 0.4999999888241291, 0.39999999999999997]	[2.9879273898687853, 1.5888193518348621, 0.4999999888241291, 0.19999999999999996]	Right	0.152
65	[3.3160609454967847, 1.8080602781971533, 0.600000012665987, 0.19999999999999996]	[3.026333248414391, 1.9027062582667407, 0.4999999888241291, 0.39999999999999997]	Left	0.152
66	[3.325197607468494, 2.0649970825051676, 0.600000012665987, 0.39999999999999997]	[3.3160609454967847, 1.8080602781971533, 0.600000012665987, 0.19999999999999996]	Right	0.152
67	[3.403081275930224, 1.8807848837045906, 0.600000012665987, 0.19999999999999996]	[3.325197607468494, 2.0649970825051676, 0.600000012665987, 0.39999999999999997]	Left	0.02
68	[3.578829256134944, 2.1714954742477652, 0.600000012665987, 0.19999999999999996]	[3.403081275930224, 1.8807848837045906, 0.600000012665987, 0.19999999999999996]	Right	0.02
69	[3.7364367131575866, 1.8973424339748988, 0.600000012665987, 0.19999999999999996]	[3.578829256134944, 2.1714954742477652, 0.600000012665987, 0.19999999999999996]	Left	0.02
70	[3.6378988523281, 2.0814355896954435, 0.600000012665987, 0.19999999999999996]	[3.7364367131575866, 1.8973424339748988, 0.600000012665987, 0.19999999999999996]	Right	0.02
71	[3.8639781690382886, 1.8721794247782442, 0.600000012665987, 0.19999999999999996]	[3.6378988523281, 2.0814355896954435, 0.600000012665987, 0.19999999999999996]	Left	0.02
72	[3.9222509606634004, 2.088059673425999, 0.600000012665987, 0.19999999999999996]	[3.8639781690382886, 1.8721794247782442, 0.600000012665987, 0.19999999999999996]	Right	0.02
73	[3.9818517599019185, 1.7940397000736263, 0.600000012665987, 0.19999999999999996]	[3.9222509606634004, 2.088059673425999, 0.600000012665987, 0.19999999999999996]	Left	0.02
74	[3.9421178937429064, 1.9900530156418748, 0.600000012665987, -5.551115123125783e-17]	[3.9818517599019185, 1.7940397000736263, 0.600000012665987, 0.19999999999999996]	Right	0.02
75	[4.0421178937429065, 1.6900530156418747, 0.600000012665987, -5.551115123125783e-17]	[3.9421178937429064, 1.9900530156418748, 0.600000012665987, -5.551115123125783e-17]	Left	0.02
76	[3.9821178937429065, 1.8900530156418747, 0.600000012665987, -5.551115123125783e-17]	[4.0421178937429065, 1.6900530156418747, 0.600000012665987, -5.551115123125783e-17]	Right	0.02
77	[4.0421178937429065, 1.5900530156418746, 0.600000012665987, -0.20000000000000007]	[3.9821178937429065, 1.8900530156418747, 0.600000012665987, -5.551115123125783e-17]	Left	0.152
78	[4.04291469831095, 1.8959931488419508, 0.600000012665987, -5.551115123125783e-17]	[4.0421178937429065, 1.5900530156418746, 0.600000012665987, -0.20000000000000007]	Right	0.02
79	[4.04291469831095, 1.5959931488419508, 0.600000012665987, -0.20000000000000007]	[4.04291469831095, 1.8959931488419508, 0.600000012665987, -5.551115123125783e-17]	Left	0.152
80	[4.023844569799488, 1.8039266242579028, 0.600000012665987, -0.20000000000000007]	[4.04291469831095, 1.5959931488419508, 0.600000012665987, -0.20000000000000007]	Right	0.02
81	[4.032981231771197, 1.5469898199498888, 0.600000012665987, -0.4000000000000001]	[4.023844569799488, 1.8039266242579028, 0.600000012665987, -0.20000000000000007]	Left	0.152
82	[4.315597713384312, 1.7532128165351972, 0.7000000365078449, -0.4000000000000001]	[4.032981231771197, 1.5469898199498888, 0.600000012665987, -0.4000000000000001]	Right	0.152
83	[4.430087156427813, 1.4333813493034864, 0.7000000365078449, -0.4000000000000001]	[4.315597713384312, 1.7532128165351972, 0.7000000365078449, -0.4000000000000001]	Left	0.152
